request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,General_Office:token,General_Office:id,General_Office,#_of_Records,Total_$
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335809&c-r-ot=S",c-t-id,335809,"MARSDEN, DAVID W",c-t-eid,48067406,"MARSDEN, DAVID W",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7857,"SENATE DISTRICT 035",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",810,1208660.21
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336733&c-r-ot=H",c-t-id,336733,"ENNIS, BAXTER",c-t-eid,59174637,"ENNIS, BAXTER",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7811,"HOUSE DISTRICT 089",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",329,1176182.73
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336176&c-r-ot=H",c-t-id,336176,"SHAIA, RILEY",c-t-eid,59095338,"SHAIA, RILEY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7780,"HOUSE DISTRICT 058",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",379,1169840.53
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336218&c-r-ot=H",c-t-id,336218,"HERNANDEZ, PHIL",c-t-eid,59095380,"HERNANDEZ, PHIL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7816,"HOUSE DISTRICT 094",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",1076,1154138.34
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336737&c-r-ot=S",c-t-id,336737,"OBENSHAIN, MARK",c-t-eid,59174641,"OBENSHAIN, MARK",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7824,"SENATE DISTRICT 002",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",1023,1153677.71
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335937&c-r-ot=S",c-t-id,335937,"LAGANA, JOSEPH A",c-t-eid,58887259,"LAGANA, JOSEPH A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5412,"SENATE DISTRICT 038",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",774,1108973.65
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335813&c-r-ot=S",c-t-id,335813,"PETERSEN, J CHAPMAN (CHAP)",c-t-eid,5743839,"PETERSEN, J CHAPMAN (CHAP)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7859,"SENATE DISTRICT 037",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",1257,1086029.82
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335733&c-r-ot=S",c-t-id,335733,"STURTEVANT JR, GLEN H",c-t-eid,58873120,"STURTEVANT JR, GLEN H",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7834,"SENATE DISTRICT 012",c-t-ico,O,Open,c-r-ot,S,"State Senate",737,1061211.15
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334536&c-r-ot=H",c-t-id,334536,"PEARSON, JUSTIN J",c-t-eid,58374543,"PEARSON, JUSTIN J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TN,TN,y,2023,2023,c-r-t,3,Special,c-r-osid,7219,"HOUSE DISTRICT 086",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",32170,1009806.96
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335789&c-r-ot=S",c-t-id,335789,"HUDSON, SALLY L",c-t-eid,47299294,"HUDSON, SALLY L",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7833,"SENATE DISTRICT 011",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",522,1003165.77
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336233&c-r-ot=S",c-t-id,336233,"PILLION, TODD E",c-t-eid,59095395,"PILLION, TODD E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7828,"SENATE DISTRICT 006",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",715,1002818.72
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335736&c-r-ot=S",c-t-id,335736,"SADLER III, HERMAN M (HERMIE)",c-t-eid,58873122,"SADLER III, HERMAN M (HERMIE)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7839,"SENATE DISTRICT 017",c-t-ico,O,Open,c-r-ot,S,"State Senate",267,982290.97
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336159&c-r-ot=H",c-t-id,336159,"FRANKLIN, LILY",c-t-eid,59095321,"FRANKLIN, LILY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7763,"HOUSE DISTRICT 041",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",1118,971003.83
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335903&c-r-ot=S",c-t-id,335903,"BRAMNICK, JON",c-t-eid,58887239,"BRAMNICK, JON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5395,"SENATE DISTRICT 021",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",854,969917.26
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336241&c-r-ot=S",c-t-id,336241,"HASHMI, GHAZALA F",c-t-eid,59095403,"HASHMI, GHAZALA F",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7837,"SENATE DISTRICT 015",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",2215,958641.23
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336267&c-r-ot=S",c-t-id,336267,"BOYSKO, JENNIFER BARTON",c-t-eid,59095429,"BOYSKO, JENNIFER BARTON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7860,"SENATE DISTRICT 038",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",1186,953674.81
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336230&c-r-ot=S",c-t-id,336230,"SUETTERLEIN, DAVID R",c-t-eid,59095392,"SUETTERLEIN, DAVID R",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7826,"SENATE DISTRICT 004",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",859,928301.55
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335807&c-r-ot=S",c-t-id,335807,"AYALA, HALA SOPHIA",c-t-eid,38002378,"AYALA, HALA SOPHIA",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7855,"SENATE DISTRICT 033",c-t-ico,O,Open,c-r-ot,S,"State Senate",951,926481.44
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335810&c-r-ot=S",c-t-id,335810,"DRAUSCHAK, HEIDI",c-t-eid,58873184,"DRAUSCHAK, HEIDI",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7857,"SENATE DISTRICT 035",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",120,926025.18
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336732&c-r-ot=H",c-t-id,336732,"MILLER-PITTS, STEPHEN",c-t-eid,59174636,"MILLER-PITTS, STEPHEN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7797,"HOUSE DISTRICT 075",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",122,922940.26
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335817&c-r-ot=S",c-t-id,335817,"FAVOLA, BARBARA A",c-t-eid,6088650,"FAVOLA, BARBARA A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7862,"SENATE DISTRICT 040",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",861,908468.91
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336138&c-r-ot=H",c-t-id,336138,"TORIAN, LUKE",c-t-eid,59095300,"TORIAN, LUKE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7746,"HOUSE DISTRICT 024",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",359,897294.60
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335927&c-r-ot=S",c-t-id,335927,"MUKHERJI, RAJ",c-t-eid,6422591,"MUKHERJI, RAJ",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5406,"SENATE DISTRICT 032",c-t-ico,O,Open,c-r-ot,S,"State Senate",276,885993.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336257&c-r-ot=S",c-t-id,336257,"REEVES, BRYCE E",c-t-eid,6699971,"REEVES, BRYCE E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7850,"SENATE DISTRICT 028",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",617,885590.78
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336718&c-r-ot=H",c-t-id,336718,"HIGGINS, GEARY",c-t-eid,59174622,"HIGGINS, GEARY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7752,"HOUSE DISTRICT 030",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",309,874710.27
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335811&c-r-ot=S",c-t-id,335811,"PEKARSKY, STELLA G",c-t-eid,58873185,"PEKARSKY, STELLA G",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7858,"SENATE DISTRICT 036",c-t-ico,O,Open,c-r-ot,S,"State Senate",344,859116.08
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335890&c-r-ot=S",c-t-id,335890,"ZWICKER, ANDREW",c-t-eid,58887230,"ZWICKER, ANDREW",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5390,"SENATE DISTRICT 016",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",850,854357.29
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336269&c-r-ot=S",c-t-id,336269,"EBBIN, ADAM",c-t-eid,59095431,"EBBIN, ADAM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7861,"SENATE DISTRICT 039",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",1007,850162.16
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334425&c-r-ot=S",c-t-id,334425,"KNODL, DAN",c-t-eid,2929308,"KNODL, DAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2023,2023,c-r-t,3,Special,c-r-osid,8756,"SENATE DISTRICT 008",c-t-ico,O,Open,c-r-ot,S,"State Senate",672,841918.53
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336124&c-r-ot=H",c-t-id,336124,"HELMER, DAN I",c-t-eid,59095286,"HELMER, DAN I",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7732,"HOUSE DISTRICT 010",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",1213,829919.01
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337144&c-r-ot=S",c-t-id,337144,"MIGUEZ, BLAKE",c-t-eid,28215323,"MIGUEZ, BLAKE",c-t-ftsts,"Won-Top Two Primary","Won-Top Two Primary",c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3085,"SENATE DISTRICT 022",c-t-ico,O,Open,c-r-ot,S,"State Senate",1095,818141.38
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335912&c-r-ot=S",c-t-id,335912,"BUCCO, ANTHONY M",c-t-eid,58887245,"BUCCO, ANTHONY M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5399,"SENATE DISTRICT 025",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",669,807489.93
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337226&c-r-ot=S",c-t-id,337226,"HENRY, J",c-t-eid,59433567,"HENRY, J",c-t-ftsts,"Won-Top Two Primary","Won-Top Two Primary",c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3072,"SENATE DISTRICT 009",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",673,787654.05
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336116&c-r-ot=H",c-t-id,336116,"HERRING, CHARNIELE L",c-t-eid,59095278,"HERRING, CHARNIELE L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7726,"HOUSE DISTRICT 004",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",455,773571.34
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335900&c-r-ot=S",c-t-id,335900,"CRYAN, JOSEPH P (JOE)",c-t-eid,5150905,"CRYAN, JOSEPH P (JOE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5394,"SENATE DISTRICT 020",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",779,765855.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336195&c-r-ot=H",c-t-id,336195,"BATTEN, AMANDA E",c-t-eid,59095357,"BATTEN, AMANDA E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7793,"HOUSE DISTRICT 071",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",852,736799.49
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335792&c-r-ot=S",c-t-id,335792,"MORRISSEY, JOSEPH D",c-t-eid,5991272,"MORRISSEY, JOSEPH D",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7835,"SENATE DISTRICT 013",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",362,728300.03
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335969&c-r-ot=H",c-t-id,335969,"GREENWALD, LOUIS D",c-t-eid,6389064,"GREENWALD, LOUIS D",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5340,"ASSEMBLY DISTRICT 006",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",494,714841.22
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334785&c-r-ot=H",c-t-id,334785,"WHITE, JASON",c-t-eid,58660012,"WHITE, JASON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4379,"HOUSE DISTRICT 048",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",479,711073.99
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336236&c-r-ot=S",c-t-id,336236,"RUFF, FRANK",c-t-eid,59095398,"RUFF, FRANK",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7831,"SENATE DISTRICT 009",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",593,708787.91
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335933&c-r-ot=S",c-t-id,335933,"SARLO, PAUL A",c-t-eid,6389343,"SARLO, PAUL A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5410,"SENATE DISTRICT 036",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",546,702691.43
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336201&c-r-ot=H",c-t-id,336201,"COYNER, CARRIE EMERSON",c-t-eid,59095363,"COYNER, CARRIE EMERSON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7797,"HOUSE DISTRICT 075",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",495,700776.85
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335763&c-r-ot=H",c-t-id,335763,"LAUFER, AMY J",c-t-eid,17863544,"LAUFER, AMY J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7777,"HOUSE DISTRICT 055",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",1103,679071.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335872&c-r-ot=S",c-t-id,335872,"SINGLETON, TROY E",c-t-eid,6512941,"SINGLETON, TROY E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5381,"SENATE DISTRICT 007",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",546,670294.92
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335797&c-r-ot=S",c-t-id,335797,"GRAVES, ANGELIA WILLIAMS",c-t-eid,52701190,"GRAVES, ANGELIA WILLIAMS",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7843,"SENATE DISTRICT 021",c-t-ico,O,Open,c-r-ot,S,"State Senate",369,663288.47
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337268&c-r-ot=S",c-t-id,337268,"PRESSLY, THOMAS",c-t-eid,47942133,"PRESSLY, THOMAS",c-t-ftsts,"Won-Top Two Primary","Won-Top Two Primary",c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3101,"SENATE DISTRICT 038",c-t-ico,O,Open,c-r-ot,S,"State Senate",870,662077.01
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335864&c-r-ot=S",c-t-id,335864,"BURZICHELLI, JOHN J",c-t-eid,6389575,"BURZICHELLI, JOHN J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5377,"SENATE DISTRICT 003",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",251,661344.95
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336146&c-r-ot=H",c-t-id,336146,"MARTINEZ, MARTY",c-t-eid,59095308,"MARTINEZ, MARTY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7751,"HOUSE DISTRICT 029",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",630,649675.81
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336747&c-r-ot=H",c-t-id,336747,"PEARSON, JUSTIN J",c-t-eid,59198181,"PEARSON, JUSTIN J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TN,TN,y,2023,2023,c-r-t,2,Recall,c-r-osid,7219,"HOUSE DISTRICT 086",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",4894,646127.55
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335805&c-r-ot=S",c-t-id,335805,"SUBRAMANYAM, SUHAS",c-t-eid,32148383,"SUBRAMANYAM, SUHAS",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7854,"SENATE DISTRICT 032",c-t-ico,O,Open,c-r-ot,S,"State Senate",241,627887.74
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336001&c-r-ot=H",c-t-id,336001,"DEANGELO, WAYNE P",c-t-eid,6485151,"DEANGELO, WAYNE P",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5348,"ASSEMBLY DISTRICT 014",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",324,623114.44
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335793&c-r-ot=S",c-t-id,335793,"BAGBY, LAMONT",c-t-eid,29214011,"BAGBY, LAMONT",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7836,"SENATE DISTRICT 014",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",254,622570.96
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337329&c-r-ot=S",c-t-id,337329,"ALLAIN, ROBERT",c-t-eid,59433640,"ALLAIN, ROBERT",c-t-ftsts,"Won-Top Two Primary","Won-Top Two Primary",c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3084,"SENATE DISTRICT 021",c-t-ico,O,Open,c-r-ot,S,"State Senate",459,619856.41
