,request,Candidate:token,Candidate:id,Candidate,cand_name,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,race_outcome,Specific_Party:token,Specific_Party:id,party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,state,Election_Year:token,Election_Year:id,year,Election_Type:token,Election_Type:id,special_election,Office_Sought:token,Office_Sought:id,district,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,General_Office:token,General_Office:id,election_type,#_of_Records,Total_$
52,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336218&c-r-ot=H",c-t-id,336218,"HERNANDEZ, PHIL",Phil Hernandez,c-t-eid,59095380,"HERNANDEZ, PHIL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7816,94,c-t-ico,O,Open,c-r-ot,H,State House,1076,1154138.34
53,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336737&c-r-ot=S",c-t-id,336737,"OBENSHAIN, MARK",Mark Obenshain,c-t-eid,59174641,"OBENSHAIN, MARK",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7824,2,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,1023,1153677.71
54,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335937&c-r-ot=S",c-t-id,335937,"LAGANA, JOSEPH A",Joseph A Lagana,c-t-eid,58887259,"LAGANA, JOSEPH A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,FALSE,c-r-osid,5412,38,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,774,1108973.65
55,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335733&c-r-ot=S",c-t-id,335733,"STURTEVANT JR, GLEN H",Glen H Sturtevant Jr,c-t-eid,58873120,"STURTEVANT JR, GLEN H",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7834,12,c-t-ico,O,Open,c-r-ot,S,State Senate,737,1061211.15
56,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334536&c-r-ot=H",c-t-id,334536,"PEARSON, JUSTIN J",Justin J Pearson,c-t-eid,58374543,"PEARSON, JUSTIN J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TN,TN,y,2023,2023,c-r-t,3,TRUE,c-r-osid,7219,86,c-t-ico,O,Open,c-r-ot,H,State House,32170,1009806.96
57,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336233&c-r-ot=S",c-t-id,336233,"PILLION, TODD E",Todd E Pillion,c-t-eid,59095395,"PILLION, TODD E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7828,6,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,715,1002818.72
58,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336159&c-r-ot=H",c-t-id,336159,"FRANKLIN, LILY",Lily Franklin,c-t-eid,59095321,"FRANKLIN, LILY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7763,41,c-t-ico,O,Open,c-r-ot,H,State House,1118,971003.83
59,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335903&c-r-ot=S",c-t-id,335903,"BRAMNICK, JON",Jon Bramnick,c-t-eid,58887239,"BRAMNICK, JON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2023,2023,c-r-t,1,FALSE,c-r-osid,5395,21,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,854,969917.26
60,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336241&c-r-ot=S",c-t-id,336241,"HASHMI, GHAZALA F",Ghazala F Hashmi,c-t-eid,59095403,"HASHMI, GHAZALA F",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7837,15,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,2215,958641.23
61,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336267&c-r-ot=S",c-t-id,336267,"BOYSKO, JENNIFER BARTON",Jennifer Barton Boysko,c-t-eid,59095429,"BOYSKO, JENNIFER BARTON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7860,38,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,1186,953674.81
62,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336230&c-r-ot=S",c-t-id,336230,"SUETTERLEIN, DAVID R",David R Suetterlein,c-t-eid,59095392,"SUETTERLEIN, DAVID R",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7826,4,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,859,928301.55
63,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336732&c-r-ot=H",c-t-id,336732,"MILLER-PITTS, STEPHEN",Stephen Miller-Pitts,c-t-eid,59174636,"MILLER-PITTS, STEPHEN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7797,75,c-t-ico,C,Challenger,c-r-ot,H,State House,122,922940.26
64,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335817&c-r-ot=S",c-t-id,335817,"FAVOLA, BARBARA A",Barbara A Favola,c-t-eid,6088650,"FAVOLA, BARBARA A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7862,40,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,861,908468.91
65,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336138&c-r-ot=H",c-t-id,336138,"TORIAN, LUKE",Luke Torian,c-t-eid,59095300,"TORIAN, LUKE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7746,24,c-t-ico,I,Incumbent,c-r-ot,H,State House,359,897294.6
66,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335927&c-r-ot=S",c-t-id,335927,"MUKHERJI, RAJ",Raj Mukherji,c-t-eid,6422591,"MUKHERJI, RAJ",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,FALSE,c-r-osid,5406,32,c-t-ico,O,Open,c-r-ot,S,State Senate,276,885993
67,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336257&c-r-ot=S",c-t-id,336257,"REEVES, BRYCE E",Bryce E Reeves,c-t-eid,6699971,"REEVES, BRYCE E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7850,28,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,617,885590.78
68,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336718&c-r-ot=H",c-t-id,336718,"HIGGINS, GEARY",Geary Higgins,c-t-eid,59174622,"HIGGINS, GEARY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7752,30,c-t-ico,O,Open,c-r-ot,H,State House,309,874710.27
69,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335811&c-r-ot=S",c-t-id,335811,"PEKARSKY, STELLA G",Stella G Pekarsky,c-t-eid,58873185,"PEKARSKY, STELLA G",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7858,36,c-t-ico,O,Open,c-r-ot,S,State Senate,344,859116.08
70,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335890&c-r-ot=S",c-t-id,335890,"ZWICKER, ANDREW",Andrew Zwicker,c-t-eid,58887230,"ZWICKER, ANDREW",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,FALSE,c-r-osid,5390,16,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,850,854357.29
71,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336269&c-r-ot=S",c-t-id,336269,"EBBIN, ADAM",Adam Ebbin,c-t-eid,59095431,"EBBIN, ADAM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7861,39,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,1007,850162.16
72,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334425&c-r-ot=S",c-t-id,334425,"KNODL, DAN",Dan Knodl,c-t-eid,2929308,"KNODL, DAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2023,2023,c-r-t,3,TRUE,c-r-osid,8756,8,c-t-ico,O,Open,c-r-ot,S,State Senate,672,841918.53
73,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336124&c-r-ot=H",c-t-id,336124,"HELMER, DAN I",Dan I Helmer,c-t-eid,59095286,"HELMER, DAN I",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7732,10,c-t-ico,I,Incumbent,c-r-ot,H,State House,1213,829919.01
74,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335912&c-r-ot=S",c-t-id,335912,"BUCCO, ANTHONY M",Anthony M Bucco,c-t-eid,58887245,"BUCCO, ANTHONY M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2023,2023,c-r-t,1,FALSE,c-r-osid,5399,25,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,669,807489.93
75,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336116&c-r-ot=H",c-t-id,336116,"HERRING, CHARNIELE L",Charniele L Herring,c-t-eid,59095278,"HERRING, CHARNIELE L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7726,4,c-t-ico,I,Incumbent,c-r-ot,H,State House,455,773571.34
76,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335900&c-r-ot=S",c-t-id,335900,"CRYAN, JOSEPH P (JOE)",Joseph P (Joe) Cryan,c-t-eid,5150905,"CRYAN, JOSEPH P (JOE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,FALSE,c-r-osid,5394,20,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,779,765855
77,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336195&c-r-ot=H",c-t-id,336195,"BATTEN, AMANDA E",Amanda E Batten,c-t-eid,59095357,"BATTEN, AMANDA E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7793,71,c-t-ico,I,Incumbent,c-r-ot,H,State House,852,736799.49
78,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335969&c-r-ot=H",c-t-id,335969,"GREENWALD, LOUIS D",Louis D Greenwald,c-t-eid,6389064,"GREENWALD, LOUIS D",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,FALSE,c-r-osid,5340,6,c-t-ico,I,Incumbent,c-r-ot,H,State House,494,714841.22
79,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334785&c-r-ot=H",c-t-id,334785,"WHITE, JASON",Jason White,c-t-eid,58660012,"WHITE, JASON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,FALSE,c-r-osid,4379,48,c-t-ico,I,Incumbent,c-r-ot,H,State House,479,711073.99
80,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336236&c-r-ot=S",c-t-id,336236,"RUFF, FRANK",Frank Ruff,c-t-eid,59095398,"RUFF, FRANK",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7831,9,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,593,708787.91
81,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335933&c-r-ot=S",c-t-id,335933,"SARLO, PAUL A",Paul A Sarlo,c-t-eid,6389343,"SARLO, PAUL A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,FALSE,c-r-osid,5410,36,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,546,702691.43
82,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336201&c-r-ot=H",c-t-id,336201,"COYNER, CARRIE EMERSON",Carrie Emerson Coyner,c-t-eid,59095363,"COYNER, CARRIE EMERSON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7797,75,c-t-ico,I,Incumbent,c-r-ot,H,State House,495,700776.85
83,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335763&c-r-ot=H",c-t-id,335763,"LAUFER, AMY J",Amy J Laufer,c-t-eid,17863544,"LAUFER, AMY J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7777,55,c-t-ico,O,Open,c-r-ot,H,State House,1103,679071
84,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335872&c-r-ot=S",c-t-id,335872,"SINGLETON, TROY E",Troy E Singleton,c-t-eid,6512941,"SINGLETON, TROY E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,FALSE,c-r-osid,5381,7,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,546,670294.92
85,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335797&c-r-ot=S",c-t-id,335797,"GRAVES, ANGELIA WILLIAMS",Angelia Williams Graves,c-t-eid,52701190,"GRAVES, ANGELIA WILLIAMS",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7843,21,c-t-ico,O,Open,c-r-ot,S,State Senate,369,663288.47
86,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335864&c-r-ot=S",c-t-id,335864,"BURZICHELLI, JOHN J",John J Burzichelli,c-t-eid,6389575,"BURZICHELLI, JOHN J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,FALSE,c-r-osid,5377,3,c-t-ico,C,Challenger,c-r-ot,S,State Senate,251,661344.95
87,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336146&c-r-ot=H",c-t-id,336146,"MARTINEZ, MARTY",Marty Martinez,c-t-eid,59095308,"MARTINEZ, MARTY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7751,29,c-t-ico,O,Open,c-r-ot,H,State House,630,649675.81
88,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335805&c-r-ot=S",c-t-id,335805,"SUBRAMANYAM, SUHAS",Suhas Subramanyam,c-t-eid,32148383,"SUBRAMANYAM, SUHAS",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7854,32,c-t-ico,O,Open,c-r-ot,S,State Senate,241,627887.74
89,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336001&c-r-ot=H",c-t-id,336001,"DEANGELO, WAYNE P",Wayne P Deangelo,c-t-eid,6485151,"DEANGELO, WAYNE P",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,FALSE,c-r-osid,5348,14,c-t-ico,I,Incumbent,c-r-ot,H,State House,324,623114.44
90,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335793&c-r-ot=S",c-t-id,335793,"BAGBY, LAMONT",Lamont Bagby,c-t-eid,29214011,"BAGBY, LAMONT",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7836,14,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,254,622570.96
91,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335767&c-r-ot=H",c-t-id,335767,"COUSINS, RAE C",Rae C Cousins,c-t-eid,58873153,"COUSINS, RAE C",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7801,79,c-t-ico,O,Open,c-r-ot,H,State House,424,610486.38
92,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337018&c-r-ot=H",c-t-id,337018,"DUTTON, JILL",Jill Dutton,c-t-eid,59433415,"DUTTON, JILL",c-t-ftsts,Won-General Runoff,Won-General Runoff,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2023,2023,c-r-t,3,TRUE,c-r-osid,7375,2,c-t-ico,O,Open,c-r-ot,H,State House,362,603312.9
93,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336161&c-r-ot=H",c-t-id,336161,"OBENSHAIN, CHRIS",Chris Obenshain,c-t-eid,59095323,"OBENSHAIN, CHRIS",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7763,41,c-t-ico,O,Open,c-r-ot,H,State House,349,602205.36
94,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335866&c-r-ot=S",c-t-id,335866,"MORIARTY, PAUL D",Paul D Moriarty,c-t-eid,6467294,"MORIARTY, PAUL D",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,FALSE,c-r-osid,5378,4,c-t-ico,O,Open,c-r-ot,S,State Senate,424,595853.91
95,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335929&c-r-ot=S",c-t-id,335929,"STACK, BRIAN P",Brian P Stack,c-t-eid,58887256,"STACK, BRIAN P",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,FALSE,c-r-osid,5407,33,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,512,593419.48
96,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336156&c-r-ot=H",c-t-id,336156,"AUSTIN, TERRY L",Terry L Austin,c-t-eid,59095318,"AUSTIN, TERRY L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7759,37,c-t-ico,I,Incumbent,c-r-ot,H,State House,477,592547.46
97,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336234&c-r-ot=S",c-t-id,336234,"PEAKE, MARK J",Mark J Peake,c-t-eid,59095396,"PEAKE, MARK J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7830,8,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,438,591490.43
98,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335858&c-r-ot=S",c-t-id,335858,"TESTA JR, MICHAEL L",Michael L Testa Jr,c-t-eid,58887209,"TESTA JR, MICHAEL L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2023,2023,c-r-t,1,FALSE,c-r-osid,5375,1,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,495,589909.64
99,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336132&c-r-ot=H",c-t-id,336132,"TRAN, KATHY",Kathy Tran,c-t-eid,59095294,"TRAN, KATHY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7740,18,c-t-ico,I,Incumbent,c-r-ot,H,State House,800,570252.08
100,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336214&c-r-ot=H",c-t-id,336214,"LEFTWICH JR, JAMES A (JAY)",James A (Jay) Leftwich Jr,c-t-eid,59095376,"LEFTWICH JR, JAMES A (JAY)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7812,90,c-t-ico,I,Incumbent,c-r-ot,H,State House,426,565457.48
101,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336742&c-r-ot=S",c-t-id,336742,"MCGUIRE, JOHN",John Mcguire,c-t-eid,59174646,"MCGUIRE, JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7832,10,c-t-ico,O,Open,c-r-ot,S,State Senate,540,563162
102,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336254&c-r-ot=S",c-t-id,336254,"STUART, RICHARD H",Richard H Stuart,c-t-eid,59095416,"STUART, RICHARD H",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7847,25,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,369,541424.43
103,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335787&c-r-ot=S",c-t-id,335787,"WHITE-BOYD, P A (TRISH)",P A (Trish) White-Boyd,c-t-eid,58873172,"WHITE-BOYD, P A (TRISH)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7826,4,c-t-ico,C,Challenger,c-r-ot,S,State Senate,511,529901.82
104,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335725&c-r-ot=H",c-t-id,335725,"PITTMAN, ANDREW B (ANDY)",Andrew B (Andy) Pittman,c-t-eid,58873112,"PITTMAN, ANDREW B (ANDY)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,FALSE,c-r-osid,7816,94,c-t-ico,O,Open,c-r-ot,H,State House,166,509449.79
105,"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336038&c-r-ot=H",c-t-id,336038,"DIMAIO, JOHN",John Dimaio,c-t-eid,6666748,"DIMAIO, JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2023,2023,c-r-t,1,FALSE,c-r-osid,5357,23,c-t-ico,I,Incumbent,c-r-ot,H,State House,338,506604.58
