State,Race,Year,District,Republican Candidate,Republican Wiki URL,Republican Vote %,Democrat Candidate,Democrat Wiki URL,Democrat Vote %,Winner,Republican Campaign Site,Democrat Campaign Site,Republican Campaign Facebook,Republican Campaign X,Republican Campaign Instagram,Republican Personal Website,Republican Personal Facebook,Republican Personal LinkedIn,Democrat Campaign Facebook,Democrat Campaign X,Democrat Campaign Instagram,Democrat Personal Website,Democrat Personal Facebook,Democrat Personal LinkedIn
Missouri,US House of Representatives,2024,1,Andrew Jones,"",18.4,Wesley Bell,https://en.wikipedia.org/wiki/Wesley_Bell,75.9,Wesley Bell,https://www.andrewjonesformayor.com/,http://bell4mo.com,https://www.facebook.com/AJones4Congress,https://x.com/AndrewJonesMO,"","",https://www.facebook.com/profile.php?id=100015213908994,"","","","","","",""
Missouri,US House of Representatives,2024,2,Ann Wagner,https://en.wikipedia.org/wiki/Ann_Wagner,54.5,Ray Hartmann,"",42.5,Ann Wagner,http://annwagner.com,https://www.rayhartmannforcongress.com/,"","","","","","",https://www.facebook.com/profile.php?id=61562253962922,"",https://www.instagram.com/hartmannforcongress/,"",https://www.facebook.com/ray.hartmann,https://www.linkedin.com/in/ray-hartmann-44135a6/
Missouri,US House of Representatives,2024,3,Bob Onder,https://en.wikipedia.org/wiki/Bob_Onder,61.3,Bethany Mann,"",35.3,Bob Onder,http://bobondermo.com,https://bethanymannforcongress.com,"","","","","","",https://www.facebook.com/BethanyMannForCongress,https://x.com/Mann4Congress,https://www.instagram.com/bethanymannforcongress,"","",https://www.linkedin.com/in/bethany-mann-26b50028
Missouri,US House of Representatives,2024,4,Mark Alford,https://en.wikipedia.org/wiki/Mark_Alford_(politician),71.1,Jeanette Cass,"",26.4,Mark Alford,http://alfordforcongress.com,https://www.cassforcongress.com/,"","","","","","",https://www.facebook.com/profile.php?id=61554853057039,https://x.com/CassforCongress,https://www.instagram.com/cassforcongress/,"",https://www.facebook.com/profile.php?id=61553344607245,""
Missouri,US House of Representatives,2024,5,Sean Smith,"",36.4,Emanuel Cleaver,https://en.wikipedia.org/wiki/Emanuel_Cleaver,60.2,Emanuel Cleaver,https://seansmithformo.com,http://cleaver.house.gov,https://www.facebook.com/SeanSmithRep?mibextid=LQQJ4d,https://x.com/SeanSmith4MO,"","",https://www.facebook.com/kiowasean,https://www.linkedin.com/in/sean-s-baba36/,"","","","","",""
Missouri,US House of Representatives,2024,6,Sam Graves,https://en.wikipedia.org/wiki/Sam_Graves,70.7,Pam May,"",26.9,Sam Graves,http://gravesforcongress.com,https://Pammay4congress.com,"","","","","","",https://www.facebook.com/profile.php?id=61557759477160,"","","","",""
Missouri,US House of Representatives,2024,7,Eric Burlison,https://en.wikipedia.org/wiki/Eric_Burlison,71.6,Missi Hesketh,"",26.3,Eric Burlison,http://ericburlisonforcongress.com,https://lykelect.com/post/missi-hesketh/2da0a85a-223e-4491-86f7-8641a9e045f2/,"","","","","","","","","","","",""
Missouri,US House of Representatives,2024,8,Jason Smith,https://en.wikipedia.org/wiki/Jason_Smith_(American_politician),76.2,Randi McCallian,"",21.8,Jason Smith,http://electjasonsmith.com,https://www.randimccallian.com/,"","","","","","",https://www.facebook.com/RandiforMissouri,https://x.com/RandiMcCallian,https://www.instagram.com/randi_mccallian/,"",https://www.facebook.com/randi.mccallian,https://www.linkedin.com/in/randi-mccallian-537a5812/
Montana,US House of Representatives,2024,1,Ryan Zinke,https://en.wikipedia.org/wiki/Ryan_Zinke,52.29,Monica Tranel,https://en.wikipedia.org/wiki/Monica_Tranel,44.62,Ryan Zinke,http://ryanzinke.com,http://monicatranel.com,"","","","","","","","","","","",""
Montana,US House of Representatives,2024,2,Troy Downing,https://en.wikipedia.org/wiki/Troy_Downing,65.73,John Driscoll,https://en.wikipedia.org/wiki/John_Driscoll_(Montana_politician),33.87,Troy Downing,http://troydowning.com,"","","","","","","","","","",https://johnbdriscoll.blogspot.com/,https://www.facebook.com/john.driscoll.585112/,https://www.linkedin.com/in/john-brian-driscoll/
Nebraska,US House of Representatives,2024,1,Mike Flood,https://en.wikipedia.org/wiki/Mike_Flood_(politician),60.1,Carol Blood,https://en.wikipedia.org/wiki/Carol_Blood,39.9,Mike Flood,http://mikefloodfornebraska.com,http://carolblood.com,"","","","","","","","","","","",""
Nebraska,US House of Representatives,2024,2,Don Bacon,https://en.wikipedia.org/wiki/Don_Bacon,50.9,Tony Vargas,https://en.wikipedia.org/wiki/Tony_Vargas,49.1,Don Bacon,http://donjbacon.com,http://vargasfornebraska.com,"","","","","","","","","","","",""
Nebraska,US House of Representatives,2024,3,Adrian Smith,https://en.wikipedia.org/wiki/Adrian_Smith_(politician),80.4,Daniel Ebers,"",19.6,Adrian Smith,http://joinadrian.com,https://nebraskavoterguide.com/candidates/daniel-ebers,"","","","","","",https://www.facebook.com/profile.php?id=61561940144208,"","","",https://www.facebook.com/dan.ebers,""
Nevada,US House of Representatives,2024,1,Mark Robertson,https://en.wikipedia.org/wiki/Mark_Robertson_(politician),44.5,Dina Titus,https://en.wikipedia.org/wiki/Dina_Titus,52.0,Dina Titus,https://robertsonforcongress.com,http://dinatitus.com,https://www.facebook.com/RobertsonforNV,https://x.com/RobertsonforNV,https://www.instagram.com/robertsonfornv/,"",https://www.facebook.com/mark.robertson.9809,https://www.linkedin.com/in/mark-robertson-36616b62/,"","","","","",""
Nevada,US House of Representatives,2024,2,Mark Amodei,https://en.wikipedia.org/wiki/Mark_Amodei,55.0,"","",,Mark Amodei,http://amodeifornevada.com,"","","","","","","","","","","","",""
Nevada,US House of Representatives,2024,3,Drew Johnson,https://en.wikipedia.org/wiki/Drew_Johnson,48.6,Susie Lee,https://en.wikipedia.org/wiki/Susie_Lee,51.4,Susie Lee,https://drewfornevada.com/,http://susieleeforcongress.com,"","","","","","","","","","","",""
Nevada,US House of Representatives,2024,4,John Lee,https://en.wikipedia.org/wiki/John_Lee_(Nevada_politician),44.6,Steven Horsford,https://en.wikipedia.org/wiki/Steven_Horsford,52.7,Steven Horsford,http://www.followthemoney.org/database/StateGlance/candidate.phtml?si=200633&c=419187,http://stevenhorsford.com,"","","","","","","","","","","",""
New Hampshire,US House of Representatives,2024,1,Russell Prescott,https://en.wikipedia.org/wiki/Russell_Prescott,45.9,Chris Pappas,https://en.wikipedia.org/wiki/Chris_Pappas_(American_politician),54.0,Chris Pappas,"",http://chrispappas.org,"","","","","","","","","","","",""
New Hampshire,US House of Representatives,2024,2,Lily Tang Williams,https://en.wikipedia.org/wiki/Lily_Tang_Williams,47.0,Maggie Goodlander,https://en.wikipedia.org/wiki/Maggie_Goodlander,52.9,Maggie Goodlander,https://www.lilytangwilliams.com,http://maggiefornh.com,https://www.facebook.com/lilytangwilliams,https://x.com/Lily4Liberty,https://www.instagram.com/lilytangwilliams/,"","","","","","","","",""
New Jersey,US House of Representatives,2024,1,Teddy Liddell,"",40.0,Donald Norcross,https://en.wikipedia.org/wiki/Donald_Norcross,57.8,Donald Norcross,https://teddyliddellforcongress.com/,http://donaldnorcrossforcongress.com,https://www.facebook.com/TeddyLiddellforCongress,"",https://www.instagram.com/theodoreteddyliddell/,https://www.lawofficetml.com/attorney,https://www.facebook.com/theodoreteddy.liddell/,https://www.linkedin.com/in/theodore-teddy-liddell-a9b0412/,"","","","","",""
New Jersey,US House of Representatives,2024,2,Jeff Van Drew,https://en.wikipedia.org/wiki/Jeff_Van_Drew,58.1,Joe Salerno,"",41.2,Jeff Van Drew,http://vandrewforcongress.com,https://www.joesalernoforcongress.com,"","","","","","",https://www.facebook.com/JoeSalernoforCongress,https://x.com/JoeSalernoNJ,https://www.instagram.com/joesalernoforcongress/,"",https://www.facebook.com/joe.salerno.10,https://www.linkedin.com/company/joesalernoforcongress/
New Jersey,US House of Representatives,2024,3,Rajesh Mohan,"",44.7,Herb Conaway,https://en.wikipedia.org/wiki/Herb_Conaway,53.2,Herb Conaway,https://mohanforuscongress.com/mohan-for-us-congress-news/,http://herbforcongress.com,"","","","","","","","","","","",""
New Jersey,US House of Representatives,2024,4,Chris Smith,https://en.wikipedia.org/wiki/Chris_Smith_(New_Jersey_politician),67.4,Matthew Jenkins,"",31.6,Chris Smith,http://smith4nj.com,https://ivoterguide.com/candidate/71363/race/6823/election/1218,"","","","","","","","","","","",""
New Jersey,US House of Representatives,2024,5,Mary Jo-Ann Guinchard,"",43.3,Josh Gottheimer,https://en.wikipedia.org/wiki/Josh_Gottheimer,54.6,Josh Gottheimer,https://maryjoforcongress.com,http://josh4jersey.com,https://www.facebook.com/MaryJoforNJ5/,https://x.com/MaryJoforNJ,https://www.instagram.com/maryjofornj,"",https://www.facebook.com/maryjo.guinchard,"","","","","","",""
New Jersey,US House of Representatives,2024,6,Scott Fegler,"",40.3,Frank Pallone,https://en.wikipedia.org/wiki/Frank_Pallone,56.1,Frank Pallone,https://www.fegler2024.com,http://pallonefornewjersey.com,https://www.facebook.com/Fegler2024,https://x.com/fegler2024,https://www.instagram.com/fegler2024/,"",https://www.facebook.com/profile.php?id=61556031898454,https://www.linkedin.com/in/scott-fegler-2a1a2a160/,"","","","","",""
New Jersey,US House of Representatives,2024,7,Thomas Kean Jr.,https://en.wikipedia.org/wiki/Thomas_Kean_Jr.,51.8,Sue Altman,"",46.4,Thomas Kean Jr.,http://tomkean.com,https://suealtman.com/,"","","","","","","","","","",https://www.facebook.com/sue.altman,https://www.linkedin.com/in/sue-altman-4783818b/
New Jersey,US House of Representatives,2024,8,Anthony Valdes,"",34.6,Rob Menendez,https://en.wikipedia.org/wiki/Rob_Menendez,59.2,Rob Menendez,https://anthonyvaldes.com,http://robmenendez.com,"",https://x.com/valdes_ant97437,"","",https://www.facebook.com/anthony.valdes.10,"","","","","","",""
New Jersey,US House of Representatives,2024,9,Billy Prempeh,"",45.9,Nellie Pou,https://en.wikipedia.org/wiki/Nellie_Pou,50.8,Nellie Pou,https://www.billyprempeh.com,http://nelliepoufornewjersey.com,https://www.facebook.com/billyprempeh,https://x.com/Billyprempeh,https://www.instagram.com/someguynamedbill,"",https://www.facebook.com/sumguynamedbill,https://www.linkedin.com/in/williamprempeh/,"","","","","",""
New Jersey,US House of Representatives,2024,10,Carmen Bucco,"",22.2,LaMonica McIver,https://en.wikipedia.org/wiki/LaMonica_McIver,74.4,LaMonica McIver,https://carmenbucco.com/,http://lamonicaforcongress.com,https://www.facebook.com/lathamtiver/,"","","",https://www.facebook.com/latham.tiver.1,"","","","","","",""
New Jersey,US House of Representatives,2024,11,Joseph Belnome,"",41.8,Mikie Sherrill,https://en.wikipedia.org/wiki/Mikie_Sherrill,56.5,Mikie Sherrill,https://www.joebelnome.com,http://mikiesherrill.com,https://www.facebook.com/votejerseyjoe,https://x.com/VoteJerseyJoe,https://www.instagram.com/votejerseyjoe/,"",https://www.facebook.com/profile.php?id=100092695346066,https://www.linkedin.com/in/joseph-belnome-032404305/,"","","","","",""
New Jersey,US House of Representatives,2024,12,Darius Mayfield,"",36.4,Bonnie Watson Coleman,https://en.wikipedia.org/wiki/Bonnie_Watson_Coleman,61.2,Bonnie Watson Coleman,https://dariusmayfield.com/,http://bonnieforcongress.com,https://www.facebook.com/dariusmayfieldforamerica/,https://x.com/MrMayfieldUSA,https://www.instagram.com/mayfield4congress,"",https://www.facebook.com/darius.mayfield.9,https://www.linkedin.com/in/darius-mayfield-90101296/,"","","","","",""
New Mexico,US House of Representatives,2024,1,Steve Jones,"",43.6,Melanie Stansbury,https://en.wikipedia.org/wiki/Melanie_Stansbury,56.4,Melanie Stansbury,https://stevejones4nm.com/,http://melaniefornm.com,"","","","","","","","","","","",""
New Mexico,US House of Representatives,2024,2,Yvette Herrell,https://en.wikipedia.org/wiki/Yvette_Herrell,47.9,Gabe Vasquez,https://en.wikipedia.org/wiki/Gabe_Vasquez,52.1,Gabe Vasquez,https://www.yvetteherrell.com,http://gabeforcongress.com,https://www.facebook.com/HerrellforCongress,https://x.com/Yvette4congress,https://www.instagram.com/yvetteherrellnm/,"",https://www.facebook.com/yvette.herrell,"","","","","","",""
New Mexico,US House of Representatives,2024,3,Sharon Clahchischilliage,https://en.wikipedia.org/wiki/Sharon_Clahchischilliage,43.7,Teresa Leger Fernandez,https://en.wikipedia.org/wiki/Teresa_Leger_Fernandez,56.3,Teresa Leger Fernandez,http://sharonfornm.com,http://teresaforall.com,"","","","","","","","","","","",""
North Dakota,US House of Representatives,2024,At-Large,Julie Fedorchak,https://en.wikipedia.org/wiki/Julie_Fedorchak,69.24,Trygve Hammer,"",30.36,Julie Fedorchak,http://fedorchaknd.com,https://www.hammerfornd.com/,"","","","","","","","","","","",""
Ohio,US House of Representatives,2024,1,Orlando Sonza,"",45.4,Greg Landsman,https://en.wikipedia.org/wiki/Greg_Landsman,54.6,Greg Landsman,"",http://landsmanforcongress.com,"","","","","","","","","","","",""
Ohio,US House of Representatives,2024,2,David Taylor,"",73.6,Samantha Meadows,"",26.4,David Taylor,https://davetaylorforcongress.com,https://www.votemeadows.com/,https://www.facebook.com/profile.php?id=61554310032360,https://x.com/davetaylorOH,"","","",https://www.linkedin.com/in/david-taylor-7257603a/,https://www.facebook.com/SMeadowsForOH2,https://x.com/SMeadows4OH2,https://www.instagram.com/smeadowsforoh2/,"","",""
Ohio,US House of Representatives,2024,3,Michael Young,"",29.26,Joyce Beatty,https://en.wikipedia.org/wiki/Joyce_Beatty,70.74,Joyce Beatty,https://lykelect.com/post/michael-young/16dcee23-d5d7-4379-aebc-68bf443499eb/,http://beattyforcongress.com,"","","","","","","","","","","",""
Ohio,US House of Representatives,2024,4,Jim Jordan,https://en.wikipedia.org/wiki/Jim_Jordan,68.46,Tamie Wilson,"",31.54,Jim Jordan,http://jimjordanforcongress.com,https://www.tamiewilson.com/about/,"","","","","","","","","","",https://www.facebook.com/TamieWilsonForUSCongressOH4,https://www.linkedin.com/in/tamie-wilson-4852b3119/
Ohio,US House of Representatives,2024,5,Bob Latta,https://en.wikipedia.org/wiki/Bob_Latta,67.5,Keith Mundy,"",37.5,Bob Latta,http://lattaforcongress.com,https://www.keithmundyforcongress.com/,"","","","","","","","","","","",""
Ohio,US House of Representatives,2024,6,Michael Rulli,https://en.wikipedia.org/wiki/Michael_Rulli,66.7,Michael Kripchak,"",33.3,Michael Rulli,http://michaelrulli.com,https://www.kripchak.com/,"","","","","","","","","","",https://www.facebook.com/michael.kripchak,https://www.linkedin.com/in/michael-kripchak/
Ohio,US House of Representatives,2024,7,Max Miller,https://en.wikipedia.org/wiki/Max_Miller_(politician),51.1,Matthew Diemer,"",36.1,Max Miller,http://votemaxmiller.com,https://diemerforcongress.com,"","","","","","",https://www.facebook.com/DiemerforCongress,https://x.com/MatthewDiemer,https://www.instagram.com/matthewadiemer/,"",https://www.facebook.com/matt.diemer.9,""
Ohio,US House of Representatives,2024,8,Warren Davidson,https://en.wikipedia.org/wiki/Warren_Davidson,62.81,Vanessa Enoch,"",37.19,Warren Davidson,http://davidsonforcongress.com,https://enochforcongress.com/,"","","","","","","","","","",https://www.facebook.com/vanessa.enoch,https://www.linkedin.com/in/dr-vanessa-enoch/
Ohio,US House of Representatives,2024,9,Derek Merrin,https://en.wikipedia.org/wiki/Derek_Merrin,47.6,Marcy Kaptur,https://en.wikipedia.org/wiki/Marcy_Kaptur,48.3,Marcy Kaptur,https://www.derekmerrin.com/,http://marcykaptur.com,"","","","","","","","","","","",""
Ohio,US House of Representatives,2024,10,Mike Turner,https://en.wikipedia.org/wiki/Mike_Turner,57.6,Amy Cox,"",39.2,Mike Turner,http://miketurner.com,https://voteamycox.com/,"","","","","","",https://www.facebook.com/voteamycox/,https://x.com/VoteAmyCox,"","","",""
Ohio,US House of Representatives,2024,11,Alan Rapoport,"",19.64,Shontel Brown,https://en.wikipedia.org/wiki/Shontel_Brown,78.34,Shontel Brown,https://Rapoport4Congress.com,http://shontelbrown.com,https://www.facebook.com/alan0600,https://x.com/rapoport_a46366,"","",https://www.facebook.com/alan.rapoport.7,https://www.linkedin.com/in/alanrapoport/,"","","","","",""
Ohio,US House of Representatives,2024,12,Troy Balderson,https://en.wikipedia.org/wiki/Troy_Balderson,68.51,Jerrad Christian,"",31.49,Troy Balderson,http://baldersonforcongress.com,https://www.christianforohio.com,"","","","","","","",https://x.com/JerradChristian,https://www.instagram.com/jerrad.christian,"","",https://www.linkedin.com/in/jerrad-christian/
Ohio,US House of Representatives,2024,13,Kevin Coughlin,https://en.wikipedia.org/wiki/Kevin_Coughlin,48.89,Emilia Sykes,https://en.wikipedia.org/wiki/Emilia_Sykes,51.11,Emilia Sykes,https://kevincoughlin.com/,http://emiliasykesforcongress.com,"","","","","","","","","","","",""
Ohio,US House of Representatives,2024,14,David Joyce,https://en.wikipedia.org/wiki/David_Joyce_(politician),63.4,Brian Kenderes,"",36.6,David Joyce,http://joyceforcongress.com,"","","","","","","","","","","",https://www.facebook.com/monkey1,https://www.linkedin.com/in/brian-kenderes-54653832/
Ohio,US House of Representatives,2024,15,Mike Carey,https://en.wikipedia.org/wiki/Mike_Carey_(politician),56.46,Adam Miller,https://en.wikipedia.org/wiki/Adam_Miller_(politician),43.54,Mike Carey,http://careyforcongress.com,https://adammillerforcongress.org/,"","","","","","",https://www.facebook.com/profile.php?id=61555363874447,https://x.com/AdamForOH15,https://www.instagram.com/adammillerforcongress/,"",https://www.facebook.com/adam.miller.707942/,https://www.linkedin.com/in/adamclaymiller/
Oklahoma,US House of Representatives,2024,1,Kevin Hern,https://en.wikipedia.org/wiki/Kevin_Hern,60.43,Dennis Baker,"",34.53,Kevin Hern,http://hernforcongress.com,https://dennislbaker.com/,"","","","","","","","","","",https://www.facebook.com/DennisLanceBaker,""
Oklahoma,US House of Representatives,2024,2,Josh Brecheen,https://en.wikipedia.org/wiki/Josh_Brecheen,74.18,Brandon Wade,"",21.44,Josh Brecheen,http://joshbrecheen.com,https://brandon4congress.com/,"","","","","","","","","","","",""
Oklahoma,US House of Representatives,2024,4,Tom Cole,https://en.wikipedia.org/wiki/Tom_Cole,65.25,Mary Brannon,"",28.27,Tom Cole,http://tomcoleforcongress.com,https://electbrannon.com,"","","","","","",https://www.facebook.com/Brannon4Congress,https://x.com/electbrannon,https://www.instagram.com/marymbrannon,"",https://www.facebook.com/mary.brannon.10,""
Oklahoma,US House of Representatives,2024,5,Stephanie Bice,https://en.wikipedia.org/wiki/Stephanie_Bice,60.69,Madison Horn,"",39.31,Stephanie Bice,http://biceforcongress.com,"","","","","","","","","","",https://www.goddardlawplc.com/our-attorneys,https://www.facebook.com/terrygoddard,https://www.linkedin.com/in/terry-goddard-98499032/
Oregon,US House of Representatives,2024,1,Bob Todd,"",28.1,Suzanne Bonamici,https://en.wikipedia.org/wiki/Suzanne_Bonamici,68.6,Suzanne Bonamici,http://bobtodd.com,http://bonamiciforcongress.com,"",https://x.com/bobtoddcongress,"","","","","","","","","",""
Oregon,US House of Representatives,2024,2,Cliff Bentz,https://en.wikipedia.org/wiki/Cliff_Bentz,63.9,Dan Ruby,"",32.8,Cliff Bentz,http://cliffbentz.com,https://ruby4or.com/,"","","","","","",https://www.facebook.com/ruby4or,https://x.com/ruby4or,https://www.instagram.com/ruby4oregon,"",https://www.facebook.com/profile.php?id=100014071153684,https://www.linkedin.com/in/danruby/
Oregon,US House of Representatives,2024,3,Joanna Harbour,"",25.2,Maxine Dexter,https://en.wikipedia.org/wiki/Maxine_Dexter,67.7,Maxine Dexter,https://joanna4oregon.com,http://maxinefororegon.com,https://www.facebook.com/joanna4oregon/,https://x.com/joanna4oregon,https://www.instagram.com/joanna4oregon,"",https://www.facebook.com/joanna.harbour,https://www.linkedin.com/in/joanna-harbour-78332621/,"","","","","",""
Oregon,US House of Representatives,2024,4,Monique DeSpain,"",43.9,Val Hoyle,https://en.wikipedia.org/wiki/Val_Hoyle,51.7,Val Hoyle,https://moniqueforcongress.com/,http://valhoyle.com,https://www.facebook.com/MoniqueforCongress/,https://x.com/MoniqueforOR,https://www.instagram.com/monique4congress/,"","",https://www.linkedin.com/in/moniquedespain/,"","","","","",""
Oregon,US House of Representatives,2024,5,Lori Chavez-DeRemer,https://en.wikipedia.org/wiki/Lori_Chavez-DeRemer,45.0,Janelle Bynum,https://en.wikipedia.org/wiki/Janelle_Bynum,47.7,Janelle Bynum,https://www.lorichavezderemer.com/home,http://janellebynum.com,https://www.facebook.com/lorichavezderemer,https://x.com/LChavezDeRemer,https://www.instagram.com/lchavezderemer/,"",https://www.facebook.com/chavez.deremer,https://www.linkedin.com/in/lori-chavez-deremer-52299674/,"","","","","",""
Oregon,US House of Representatives,2024,6,Mike Erickson,https://en.wikipedia.org/wiki/Mike_Erickson,46.5,Andrea Salinas,https://en.wikipedia.org/wiki/Andrea_Salinas,53.3,Andrea Salinas,https://mikeericksonforcongress.org,http://andreasalinasfororegon.com,"","","","","","","","","","","",""
Pennsylvania,US House of Representatives,2024,1,Brian Fitzpatrick,https://en.wikipedia.org/wiki/Brian_Fitzpatrick_(American_politician),56.4,Ashley Ehasz,"",43.6,Brian Fitzpatrick,http://brianfitzpatrick.com,https://ehaszforcongress.com,"","","","","","",https://www.facebook.com/AshleyEhasz,https://x.com/ashley_ehasz,https://www.instagram.com/AshleyEhasz,"",https://www.facebook.com/ashley.ehasz.77,""
Pennsylvania,US House of Representatives,2024,2,Haroon Bashir,"",28.5,Brendan Boyle,https://en.wikipedia.org/wiki/Brendan_Boyle,71.5,Brendan Boyle,https://lykelect.com/compare/pennsylvania-2/cce5e52a-c119-42cc-819f-0c0e8fd45c5a/,http://voteboyle.com,"","","","","","","","","","","",""
Pennsylvania,US House of Representatives,2024,3,"","",,Dwight Evans,https://en.wikipedia.org/wiki/Dwight_Evans_(politician),100.0,Dwight Evans,"",http://dwightevans.com,"","","","","","","","","","","",""
Pennsylvania,US House of Representatives,2024,4,David Winkler,"",40.9,Madeleine Dean,https://en.wikipedia.org/wiki/Madeleine_Dean,59.1,Madeleine Dean,https://winklerforpa4.com,http://mad4pa.com,https://www.facebook.com/davidjwinklerPA,https://x.com/DJWinklerForPA4,https://www.instagram.com/winklerforcongresspa4/,"",https://www.facebook.com/david.winkler.1293575,"","","","","","",""
Pennsylvania,US House of Representatives,2024,5,Alfeia DeVaughn-Goodwin,"",34.7,Mary Gay Scanlon,https://en.wikipedia.org/wiki/Mary_Gay_Scanlon,65.3,Mary Gay Scanlon,https://www.alfeforuscongress.com,http://scanlonforcongress.com,"",https://x.com/AlfeiaGood89159,"","",https://www.facebook.com/alfegoodwin,https://www.linkedin.com/in/alfeia-devaughn-goodwin-ph-d-mphl-mar-b80a6615/,"","","","","",""
Pennsylvania,US House of Representatives,2024,6,Neil Young Jr.,"",43.8,Chrissy Houlahan,https://en.wikipedia.org/wiki/Chrissy_Houlahan,56.2,Chrissy Houlahan,"",http://chrissyhoulahanforcongress.com,"","","","","","","","","","","",""
Pennsylvania,US House of Representatives,2024,7,Ryan Mackenzie,https://en.wikipedia.org/wiki/Ryan_Mackenzie,50.5,Susan Wild,https://en.wikipedia.org/wiki/Susan_Wild,49.5,Ryan Mackenzie,http://mackenzieforcongress.com,http://wild.house.gov,"","","","","","","","","","","",""
Pennsylvania,US House of Representatives,2024,8,Rob Bresnahan Jr.,https://en.wikipedia.org/wiki/Rob_Bresnahan,50.8,Matt Cartwright,https://en.wikipedia.org/wiki/Matt_Cartwright,49.2,Rob Bresnahan Jr.,http://robforpa.com,http://cartwrightcongress.com,"","","","","","","","","","","",""
Pennsylvania,US House of Representatives,2024,9,Dan Meuser,https://en.wikipedia.org/wiki/Dan_Meuser,70.5,Amanda Waldman,"",29.5,Dan Meuser,http://meuserforcongress.com,http://www.waldman4pa.com,"","","","","","",https://www.facebook.com/Waldman4PA,https://x.com/Waldman4PA,https://www.instagram.com/waldman4pa/,"",https://www.facebook.com/amanda.waldman4congress,https://www.linkedin.com/in/amanda-waldman-09597a31/
Pennsylvania,US House of Representatives,2024,10,Scott Perry,https://en.wikipedia.org/wiki/Scott_Perry,50.6,Janelle Stelson,"",49.4,Scott Perry,http://patriotsforperry.com,https://janellestelson.com/,"","","","","","","","","","","",""
Pennsylvania,US House of Representatives,2024,11,Lloyd Smucker,https://en.wikipedia.org/wiki/Lloyd_Smucker,62.9,Jim Atkinson,"",37.1,Lloyd Smucker,http://electsmucker.com,https://progressivevotersguide.com/pennsylvania/2024/general/jim-atkinson?language_content_entity=en&lang=en,"","","","","","",https://www.facebook.com/profile.php?id=61556696518386,"",https://www.instagram.com/jim_atkinson_for_congress/,"","",https://www.linkedin.com/in/flyboyjimbaba/
Pennsylvania,US House of Representatives,2024,12,James Hayes,"",43.6,Summer Lee,https://en.wikipedia.org/wiki/Summer_Lee,56.4,Summer Lee,https://jameshayesforpa.com/,http://summerforpa.com,"","","","",https://www.facebook.com/profile.php?id=9354189,https://www.linkedin.com/in/summerlee23/,"","","","","",""
Pennsylvania,US House of Representatives,2024,13,John Joyce,https://en.wikipedia.org/wiki/John_Joyce_(American_politician),74.2,Beth Farnham,"",25.8,John Joyce,http://johnjoyceforcongress.com,https://bethfarnhamforcongress.com,"","","","","","",https://www.facebook.com/BethFarnhamforCongress,"",https://www.instagram.com/bethfarnhamforcongress/,"","",""
Pennsylvania,US House of Representatives,2024,14,Guy Reschenthaler,https://en.wikipedia.org/wiki/Guy_Reschenthaler,66.6,Chris Dziados,"",33.4,Guy Reschenthaler,http://guyforpa.com,https://www.dziadosforcongress.com/,"","","","","","",https://www.facebook.com/dziadosforcongress,https://x.com/DziadosForPA,https://www.instagram.com/dziadosforpa/,"","",""
Pennsylvania,US House of Representatives,2024,15,Glenn Thompson,https://en.wikipedia.org/wiki/Glenn_Thompson_(politician),71.5,Zacheray Womer,"",28.5,Glenn Thompson,http://friendsofglennthompson.com,https://womeforpa.com,"","","","","","",https://www.facebook.com/profile.php?id=61556749914906,https://x.com/womeforpa,https://www.instagram.com/womestagram,"","",https://www.linkedin.com/in/zacheray-womer-713697171/
Pennsylvania,US House of Representatives,2024,16,Mike Kelly,https://en.wikipedia.org/wiki/Mike_Kelly_(Pennsylvania_politician),63.7,Preston Nouri,"",36.3,Mike Kelly,http://mikekellyforcongress.com,https://www.prestonforpa.com,"","","","","","",https://www.facebook.com/prestonforpa,https://x.com/prestonforpa,https://www.instagram.com/preston4pa/,"",https://www.facebook.com/profile.php?id=61558769124953,https://www.linkedin.com/in/preston-nouri-610b11196/
Pennsylvania,US House of Representatives,2024,17,Rob Mercuri,https://en.wikipedia.org/wiki/Rob_Mercuri,46.1,Chris Deluzio,https://en.wikipedia.org/wiki/Chris_Deluzio,53.9,Chris Deluzio,https://www.robmercuri.com,https://chrisforpa.com/,https://www.facebook.com/Mercuri4PA/,https://x.com/mercuri4pa,https://www.instagram.com/mercuri4pa/,"",https://www.facebook.com/robmercuri,https://www.linkedin.com/in/robmercuri/,"","","","","",""
Rhode Island,US House of Representatives,2024,1,Allen Waters,"",32.0,Gabe Amo,https://en.wikipedia.org/wiki/Gabe_Amo,63.0,Gabe Amo,https://watersformayor.com/,http://gabeamo.com,"","","","",https://www.facebook.com/msabina,https://www.linkedin.com/in/sabina-matos-a284b69/,"","","","","",""
Rhode Island,US House of Representatives,2024,2,Steve Corvi,"",41.5,Seth Magaziner,https://en.wikipedia.org/wiki/Seth_Magaziner,58.2,Seth Magaziner,https://corviforcongress.com/,http://sethmagaziner.com,https://www.facebook.com/profile.php?id=61557947007427,https://x.com/Corvi4Congress,https://www.instagram.com/corviforcongress/,"","",https://www.linkedin.com/company/corvi-for-congress/,"","","","","",""
